id,equipment_id,person_id,verification_type,recognition_name,image_url,equipment_verification_id,add_time,update_time,operator_id,remark,recognition_type,temperature_val,signSimilar,qrCode
504,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/66eeede40e224e4582b2cceda1a7c836/20200803164551_20200719200609.jpg,20200719200609,2020-07-19 20:06:09,2020-08-03 16:45:51,1,,0,36.4℃,,
505,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e0189ef0f1a74737a8877e6884ad2a05/20200803164551_20200719200846.jpg,20200719200846,2020-07-19 20:08:46,2020-08-03 16:45:51,1,,0,36.3℃,,
506,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c971796e92ab445fb7377a0a94533b08/20200803164551_20200719200838.jpg,20200719200838,2020-07-19 20:08:38,2020-08-03 16:45:51,1,,0,36.5℃,,
507,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/a376e5dd0dec45e1931dafa2fd19e8c6/20200803164552_20200719200634.jpg,20200719200634,2020-07-19 20:06:34,2020-08-03 16:45:52,1,,0,36.4℃,,
508,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/9572a5d426e844ec8a63b8b5f8cd1645/20200803164552_20200719200133.jpg,20200719200133,2020-07-19 20:01:33,2020-08-03 16:45:52,1,,0,36.6℃,,
509,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e79e2c4c15e0469080e5189237956976/20200803164552_20200719200225.jpg,20200719200225,2020-07-19 20:02:25,2020-08-03 16:45:52,1,,0,36.4℃,,
510,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/bffa843b255f4ff8915eba07240162f7/20200803164552_20200719200145.jpg,20200719200145,2020-07-19 20:01:45,2020-08-03 16:45:52,1,,0,36.5℃,,
511,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/54809b4ec8dd452e9d51d41191f0e6e9/20200803164552_20200719200153.jpg,20200719200153,2020-07-19 20:01:53,2020-08-03 16:45:52,1,,0,36.4℃,,
512,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7384c1d0d0074c498ea2e7b9e50b541e/20200803164552_20200719195445.jpg,20200719195445,2020-07-19 19:54:45,2020-08-03 16:45:52,1,,0,36.6℃,,
513,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/6b29c4f9b3754a3cac0c64dbbfaa0dff/20200803164552_20200719200118.jpg,20200719200118,2020-07-19 20:01:18,2020-08-03 16:45:52,1,,0,36.2℃,,
514,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4af48ab4147948ebbbfeb6062b526eb8/20200803164552_20200719195745.jpg,20200719195745,2020-07-19 19:57:45,2020-08-03 16:45:52,1,,0,36.4℃,,
515,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/b2f0677128b34afa949fcf285fc80193/20200803164552_20200719195953.jpg,20200719195953,2020-07-19 19:59:53,2020-08-03 16:45:52,1,,0,36.5℃,,
516,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0d9166b0129b466fb99348d96de5db25/20200803164552_20200719195438.jpg,20200719195438,2020-07-19 19:54:38,2020-08-03 16:45:52,1,,0,36.3℃,,
517,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/5fb470cdc7e74fac8343ac9f76f7b228/20200803164552_20200719195435.jpg,20200719195435,2020-07-19 19:54:35,2020-08-03 16:45:52,1,,0,36.3℃,,
518,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/31c491e8647c45cdb1eb73dc83b51032/20200803164552_20200719195350.jpg,20200719195350,2020-07-19 19:53:50,2020-08-03 16:45:52,1,,0,36.2℃,,
519,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f38b58371e6c4281b781f94142893c69/20200803164552_20200719195358.jpg,20200719195358,2020-07-19 19:53:58,2020-08-03 16:45:52,1,,0,36.2℃,,
520,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/652ec0b8bbbf45079c900bdcb850c366/20200803164552_20200719195342.jpg,20200719195342,2020-07-19 19:53:42,2020-08-03 16:45:52,1,,0,36.4℃,,
521,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/35116e80100e4f7ca8a159a620ef6913/20200803164620_20200719195335.jpg,20200719195335,2020-07-19 19:53:35,2020-08-03 16:46:20,1,,0,36.4℃,,
522,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f45a62567577462585c76cc087392c6b/20200803164621_20200719194701.jpg,20200719194701,2020-07-19 19:47:01,2020-08-03 16:46:21,1,,0,36.3℃,,
523,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/45a4ead22a474bfda0d41ee54f98cd89/20200803164621_20200719195224.jpg,20200719195224,2020-07-19 19:52:24,2020-08-03 16:46:21,1,,0,36.4℃,,
527,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/150c3d72b2c34973bdeac9de0003ceb1/20200803164621_20200719194653.jpg,20200719194653,2020-07-19 19:46:53,2020-08-03 16:46:21,1,,0,36.2℃,,
528,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/1bb98a150339415bae2fc70fdb61d3af/20200803164621_20200719194513.jpg,20200719194513,2020-07-19 19:45:13,2020-08-03 16:46:21,1,,0,36.4℃,,
529,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/ef85cca0e49049f4964803a054eb018b/20200803164622_20200719194347.jpg,20200719194347,2020-07-19 19:43:47,2020-08-03 16:46:22,1,,0,36.3℃,,
530,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e25b1c5bcb014f64a81cf7bfb8a08a77/20200803164622_20200719194504.jpg,20200719194504,2020-07-19 19:45:04,2020-08-03 16:46:22,1,,0,36.4℃,,
531,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/da95e4fc09264a6eb9c2b01f930f8a7e/20200803164621_20200719194241.jpg,20200719194241,2020-07-19 19:42:41,2020-08-03 16:46:22,1,,0,36.2℃,,
532,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c46dd9a6134843dfaa02ff1955988bad/20200803164622_20200719194238.jpg,20200719194238,2020-07-19 19:42:38,2020-08-03 16:46:22,1,,0,36.5℃,,
533,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/6bd36f6768e743be8f00d6e3594c437a/20200803164622_20200719194150.jpg,20200719194150,2020-07-19 19:41:50,2020-08-03 16:46:22,1,,0,36.5℃,,
534,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/eb206f166eaa4dd5808f7f2cb84fe3fe/20200803164622_20200719193858.jpg,20200719193858,2020-07-19 19:38:58,2020-08-03 16:46:22,1,,0,36.2℃,,
535,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/873e837405264d94947f7a6e6946649c/20200803164622_20200719193745.jpg,20200719193745,2020-07-19 19:37:45,2020-08-03 16:46:22,1,,0,36.3℃,,
536,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/a046729dbf6e434cbe1320600dd1d7a4/20200803164622_20200719193730.jpg,20200719193730,2020-07-19 19:37:30,2020-08-03 16:46:22,1,,0,36.6℃,,
537,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/874a95751a1a4af985f3c60430adab4c/20200803164622_20200719193705.jpg,20200719193705,2020-07-19 19:37:05,2020-08-03 16:46:22,1,,0,36.3℃,,
538,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/537f1981c58d4a16baf20f55545f2916/20200803164622_20200719193650.jpg,20200719193650,2020-07-19 19:36:50,2020-08-03 16:46:22,1,,0,36.5℃,,
539,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/a9e928f87e9f43b29ab1ef2db2fcfd25/20200803164622_20200719193600.jpg,20200719193600,2020-07-19 19:36:00,2020-08-03 16:46:22,1,,0,36.4℃,,
540,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f01af9f338424a7b91401220a1ca3406/20200803164622_20200719193545.jpg,20200719193545,2020-07-19 19:35:45,2020-08-03 16:46:22,1,,0,36.5℃,,
541,1,-2,3,未登録(ストレンジャー),,20200719192726,2020-07-19 19:27:26,2020-07-19 19:27:26,1,,0,36.3℃,,
542,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/718397e4ea014d4699bb2f69e5407905/20200803164623_20200719191723.jpg,20200719191723,2020-07-19 19:17:23,2020-08-03 16:46:23,1,,0,36.1℃,,
543,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f495e77584144023baf919b7499f322c/20200803164623_20200719191713.jpg,20200719191713,2020-07-19 19:17:13,2020-08-03 16:46:23,1,,0,36.2℃,,
544,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/58b6d14a7db5405787b11de44b1aedf0/20200803164623_20200719191658.jpg,20200719191658,2020-07-19 19:16:58,2020-08-03 16:46:23,1,,0,36.6℃,,
545,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d37296fdc553413cbead268e151456cb/20200803164623_20200719191649.jpg,20200719191649,2020-07-19 19:16:49,2020-08-03 16:46:23,1,,0,36.6℃,,
546,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/31c4b48ce4c643059a81a557d62731f2/20200803164623_20200719191631.jpg,20200719191631,2020-07-19 19:16:31,2020-08-03 16:46:23,1,,0,36.5℃,,
547,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/1f30bd64a71c46c5b56c75c6624186d1/20200803164624_20200719191004.jpg,20200719191004,2020-07-19 19:10:04,2020-08-03 16:46:24,1,,0,36.3℃,,
548,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/fda1ff01a4a1468ab41cc36a9bcddedc/20200803164624_20200719191159.jpg,20200719191159,2020-07-19 19:11:59,2020-08-03 16:46:24,1,,0,36.5℃,,
549,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d8f6f6546511426992e2c30b0abd14c2/20200803164624_20200719190744.jpg,20200719190744,2020-07-19 19:07:44,2020-08-03 16:46:24,1,,0,36.4℃,,
550,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/fb188c678bc04b3289e8297ea85cc7cd/20200803164624_20200719190749.jpg,20200719190749,2020-07-19 19:07:49,2020-08-03 16:46:24,1,,0,36.6℃,,
551,1,-2,3,未登録(浅野　聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/edd5d751a31943fba48fe795c74b8565/20200803164900_20200803164842.jpg,20200803164842,2020-08-03 16:48:42,2020-08-03 16:49:00,1,,0,36.9℃,,
552,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/adbf67e1502d40f2abe555aebe2aa983/20200803164904_20200719190714.jpg,20200719190714,2020-07-19 19:07:14,2020-08-03 16:49:04,1,,0,36.6℃,,
553,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d5acce273d4a4d3f88eaefa7028c7c72/20200803164905_20200719190212.jpg,20200719190212,2020-07-19 19:02:12,2020-08-03 16:49:05,1,,0,36.4℃,,
554,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/485d0d8d60874e4cb433e0df1c3fc4af/20200803164905_20200719190655.jpg,20200719190655,2020-07-19 19:06:55,2020-08-03 16:49:05,1,,0,36.4℃,,
555,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7c6c4a0457434a7b9be2a3564f423058/20200803164905_20200719190205.jpg,20200719190205,2020-07-19 19:02:05,2020-08-03 16:49:05,1,,0,36.5℃,,
556,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/8fc24e2b9c5e496b9b77e11bb003bc1b/20200803164905_20200719190036.jpg,20200719190036,2020-07-19 19:00:36,2020-08-03 16:49:05,1,,0,36.3℃,,
557,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/950e1d4f70ce41a5b1d366d2a9f0f587/20200803164905_20200719190022.jpg,20200719190022,2020-07-19 19:00:22,2020-08-03 16:49:05,1,,0,36.4℃,,
558,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d824a5f684224e6db5c91237f0524d58/20200803164905_20200719190013.jpg,20200719190013,2020-07-19 19:00:13,2020-08-03 16:49:05,1,,0,36.4℃,,
559,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/2cd74cdd42404033a9d0e6d285d150ca/20200803164906_20200719190006.jpg,20200719190006,2020-07-19 19:00:06,2020-08-03 16:49:06,1,,0,36.4℃,,
560,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d0391286758a4c74aba1b3321e161f91/20200803164906_20200719185958.jpg,20200719185958,2020-07-19 18:59:58,2020-08-03 16:49:06,1,,0,36.4℃,,
561,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/839e0115886a469d88bd024cb6365ebe/20200803164906_20200719185704.jpg,20200719185704,2020-07-19 18:57:04,2020-08-03 16:49:06,1,,0,36.5℃,,
562,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/2861bb594a394dadb051f299fa255468/20200803164906_20200719185652.jpg,20200719185652,2020-07-19 18:56:52,2020-08-03 16:49:06,1,,0,36.6℃,,
563,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/337ca2bb3c1545eb9e5c04cfd651b83f/20200803164906_20200719185944.jpg,20200719185944,2020-07-19 18:59:44,2020-08-03 16:49:06,1,,0,36.4℃,,
564,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/5640c07d9fdb410f931724b75df357d5/20200803164907_20200719185138.jpg,20200719185138,2020-07-19 18:51:38,2020-08-03 16:49:07,1,,0,36.2℃,,
565,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/58de9833da9b420c8e3621d906a26af4/20200803164907_20200719185126.jpg,20200719185126,2020-07-19 18:51:26,2020-08-03 16:49:07,1,,0,36.6℃,,
568,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7c5ebcf2238c482695be869e19d93594/20200803164907_20200719185418.jpg,20200719185418,2020-07-19 18:54:18,2020-08-03 16:49:07,1,,0,36.5℃,,
569,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/2f9e01a41a2c426587c91e046ea790c8/20200803164907_20200719185120.jpg,20200719185120,2020-07-19 18:51:20,2020-08-03 16:49:07,1,,0,36.3℃,,
570,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/3f1ee44459d04c36bb24672b9b550fe9/20200803164907_20200719185043.jpg,20200719185043,2020-07-19 18:50:43,2020-08-03 16:49:07,1,,0,36.4℃,,
571,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/fc5333224f544eeaa51064a750696acd/20200803164907_20200719184820.jpg,20200719184820,2020-07-19 18:48:20,2020-08-03 16:49:07,1,,0,36.6℃,,
572,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/b4a4c4d92c4b40e5ba095e5c5949b214/20200803164907_20200719184931.jpg,20200719184931,2020-07-19 18:49:31,2020-08-03 16:49:07,1,,0,36.4℃,,
573,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/d6833d72df2f41c1b104de0221ebd6d5/20200803164907_20200719184736.jpg,20200719184736,2020-07-19 18:47:36,2020-08-03 16:49:07,1,,0,36.5℃,,
574,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/96cec4155203446a9c6831fdd594af1d/20200803164907_20200719184730.jpg,20200719184730,2020-07-19 18:47:30,2020-08-03 16:49:07,1,,0,36.3℃,,
575,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/13e63646e3e845e8b41476f14d4bbf45/20200803164907_20200719184725.jpg,20200719184725,2020-07-19 18:47:25,2020-08-03 16:49:07,1,,0,36.3℃,,
576,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/a1b2eb1f251b4a49a46c17bd6a596b2f/20200803164907_20200719184717.jpg,20200719184717,2020-07-19 18:47:17,2020-08-03 16:49:07,1,,0,36.5℃,,
577,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/ecf04fbdb56f4862abd64f48c186b54a/20200803164907_20200719184706.jpg,20200719184706,2020-07-19 18:47:06,2020-08-03 16:49:07,1,,0,36.3℃,,
578,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/bd51ebf5aa3847f98ccc425cad515361/20200803164907_20200719184220.jpg,20200719184220,2020-07-19 18:42:20,2020-08-03 16:49:07,1,,0,36.6℃,,
579,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/78af9fec0e4f44a897355f3fce4385af/20200803164907_20200719184233.jpg,20200719184233,2020-07-19 18:42:33,2020-08-03 16:49:07,1,,0,36.4℃,,
580,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/6d2607ea556348d091b9d66a8d661d24/20200803164907_20200719184225.jpg,20200719184225,2020-07-19 18:42:25,2020-08-03 16:49:07,1,,0,36.3℃,,
581,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/bcc48987c1514d3085b2524f0d872c56/20200803164907_20200719183735.jpg,20200719183735,2020-07-19 18:37:35,2020-08-03 16:49:07,1,,0,36.5℃,,
582,1,-2,3,未登録(浅野　聡),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/f3f9d490a5244824a79cd0b9166ad8a7/20200803164923_20200803164905.jpg,20200803164905,2020-08-03 16:49:05,2020-08-03 16:49:23,1,,0,41.3℃,,
583,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/b9774634275d4e748c16457c5b1bcb8e/20200803164934_20200719183726.jpg,20200719183726,2020-07-19 18:37:26,2020-08-03 16:49:34,1,,0,36.1℃,,
584,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0216ce194b3248c888c36407c95d0fe9/20200803164934_20200719183712.jpg,20200719183712,2020-07-19 18:37:12,2020-08-03 16:49:34,1,,0,36.4℃,,
585,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0f15d8e94e734756ad45dc60f47d0bad/20200803164934_20200719183638.jpg,20200719183638,2020-07-19 18:36:38,2020-08-03 16:49:34,1,,0,36.3℃,,
587,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c7a1fd334a794219a8c212a80cc54a04/20200803164934_20200719183647.jpg,20200719183647,2020-07-19 18:36:47,2020-08-03 16:49:34,1,,0,36.4℃,,
588,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/abc1c82220e0459998b9b28c21dd043a/20200803164934_20200719183628.jpg,20200719183628,2020-07-19 18:36:28,2020-08-03 16:49:34,1,,0,36.4℃,,
589,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c435434b4d0841239cccc833c0a1d4ea/20200803164934_20200719183619.jpg,20200719183619,2020-07-19 18:36:19,2020-08-03 16:49:34,1,,0,36.4℃,,
590,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/c3c7c31cd1a54fd98402c516d22b2fb0/20200803164934_20200719183145.jpg,20200719183145,2020-07-19 18:31:45,2020-08-03 16:49:34,1,,0,36.5℃,,
591,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7f89b711ba15482eb0734067f1834cf4/20200803164936_20200719183034.jpg,20200719183034,2020-07-19 18:30:34,2020-08-03 16:49:36,1,,0,36.4℃,,
592,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/dabfe4c54ccd47a589431f700eb6f1ed/20200803164935_20200719183120.jpg,20200719183120,2020-07-19 18:31:20,2020-08-03 16:49:35,1,,0,36.6℃,,
594,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/07d9b7f517324a2590cd0ede63031954/20200803164935_20200719183236.jpg,20200719183236,2020-07-19 18:32:36,2020-08-03 16:49:35,1,,0,36.2℃,,
595,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/4269354340cb46d1951531cc505a8a63/20200803164935_20200719183027.jpg,20200719183027,2020-07-19 18:30:27,2020-08-03 16:49:35,1,,0,36.4℃,,
596,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/e12a81bbfd0b4badbbf2dccc0f5dec8d/20200803164935_20200719182748.jpg,20200719182748,2020-07-19 18:27:48,2020-08-03 16:49:35,1,,0,36.5℃,,
597,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/81bdf8f8d71543dbb38143e3ced3f06a/20200803164935_20200719182756.jpg,20200719182756,2020-07-19 18:27:56,2020-08-03 16:49:35,1,,0,36.4℃,,
599,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0a5bade280364301ab060d21da3b0508/20200803164935_20200719183221.jpg,20200719183221,2020-07-19 18:32:21,2020-08-03 16:49:35,1,,0,36.4℃,,
601,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/ac4f95bff8f94a1180ecd98c31605a6c/20200803164935_20200719183257.jpg,20200719183257,2020-07-19 18:32:57,2020-08-03 16:49:35,1,,0,36.4℃,,
602,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0b656e7572b74d89bf6b5902b395515c/20200803164936_20200719183128.jpg,20200719183128,2020-07-19 18:31:28,2020-08-03 16:49:36,1,,0,36.2℃,,
604,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/0468c9c1b7e14b8cb15382585004982c/20200803164936_20200719182805.jpg,20200719182805,2020-07-19 18:28:05,2020-08-03 16:49:36,1,,0,36.3℃,,
606,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/17828bfba75c4a75ac1c91d6a8723708/20200803164936_20200719182932.jpg,20200719182932,2020-07-19 18:29:32,2020-08-03 16:49:36,1,,0,36.5℃,,
607,1,-2,3,未登録(ストレンジャー),,20200719182437,2020-07-19 18:24:37,2020-07-19 18:24:37,1,,0,36.4℃,,
608,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/60ef0cf1467041d0a9191b5389feafd6/20200803164936_20200719182453.jpg,20200719182453,2020-07-19 18:24:53,2020-08-03 16:49:36,1,,0,36.4℃,,
609,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/099e6c21a64a40e98ac5b6bb013a6fe2/20200803164936_20200719182501.jpg,20200719182501,2020-07-19 18:25:01,2020-08-03 16:49:36,1,,0,36.4℃,,
610,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/db9a186e2a6e49adaabcbd3b5fc764a2/20200803164936_20200719182351.jpg,20200719182351,2020-07-19 18:23:51,2020-08-03 16:49:36,1,,0,36.5℃,,
611,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/80a7c156baaf49faa9a2682e16be0c4a/20200803164936_20200719182335.jpg,20200719182335,2020-07-19 18:23:35,2020-08-03 16:49:36,1,,0,36.7℃,,
612,1,-2,3,未登録(ストレンジャー),,20200719181638,2020-07-19 18:16:38,2020-07-19 18:16:38,1,,0,36.4℃,,
613,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/7d4f1f4af3d64f8bb775e84edf8f0d2b/20200803165005_20200719180339.jpg,20200719180339,2020-07-19 18:03:39,2020-08-03 16:50:05,1,,0,36.1℃,,
615,1,-2,3,未登録(ストレンジャー),C:\Program Files (x86)\ArcSoftDoorSingle/VerificationImage/202008/03/702ff92afd774c29841a55c408f5178b/20200803165005_20200719180710.jpg,20200719180710,2020-07-19 18:07:10,2020-08-03 16:50:05,1,,0,36.3℃,,
